#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IKBKB	RIPK2	9606.ENSP00000430684	9606.ENSP00000220751	0	0	0	0	0.045	0	0.900	0.445	0.942
IKBKB	NFKB1	9606.ENSP00000430684	9606.ENSP00000226574	0	0	0	0	0.125	0.885	0.900	0.979	0.999
IKBKB	MAPK14	9606.ENSP00000430684	9606.ENSP00000229795	0	0	0	0.644	0.137	0.462	0	0.398	0.696
IKBKB	MDM2	9606.ENSP00000430684	9606.ENSP00000258149	0	0	0	0	0.073	0.050	0	0.406	0.432
IKBKB	TUBB2B	9606.ENSP00000430684	9606.ENSP00000259818	0	0	0	0	0	0.402	0	0.049	0.407
IKBKB	MAP3K8	9606.ENSP00000430684	9606.ENSP00000263056	0	0	0	0.568	0.049	0.052	0.900	0.556	0.954
IKBKB	PRKCQ	9606.ENSP00000430684	9606.ENSP00000263125	0	0	0	0.569	0	0.747	0.900	0.333	0.981
IKBKB	ZAP70	9606.ENSP00000430684	9606.ENSP00000264972	0	0	0	0.563	0.074	0	0	0.426	0.446
IKBKB	PPARG	9606.ENSP00000430684	9606.ENSP00000287820	0	0	0	0	0.083	0.071	0	0.511	0.547
IKBKB	VCAM1	9606.ENSP00000430684	9606.ENSP00000294728	0	0	0	0	0	0.102	0	0.678	0.699
IKBKB	PRKCE	9606.ENSP00000430684	9606.ENSP00000306124	0	0	0	0.563	0.049	0.325	0	0.196	0.439
IKBKB	PRKDC	9606.ENSP00000430684	9606.ENSP00000313420	0	0	0	0	0.087	0.315	0	0.208	0.462
IKBKB	MET	9606.ENSP00000430684	9606.ENSP00000317272	0	0	0	0.557	0.057	0.071	0	0.433	0.459
IKBKB	TBK1	9606.ENSP00000430684	9606.ENSP00000329967	0	0	0	0.596	0.093	0.345	0	0.911	0.943
IKBKB	PRKCD	9606.ENSP00000430684	9606.ENSP00000331602	0	0	0	0.571	0.082	0.325	0	0.165	0.438
IKBKB	MAPK11	9606.ENSP00000430684	9606.ENSP00000333685	0	0	0	0.620	0.066	0.110	0	0.357	0.419
IKBKB	PDPK1	9606.ENSP00000430684	9606.ENSP00000344220	0	0	0	0.587	0.141	0.104	0.900	0.131	0.924
IKBKB	TLR9	9606.ENSP00000430684	9606.ENSP00000353874	0	0	0	0	0.045	0.100	0	0.481	0.515
IKBKB	STAT1	9606.ENSP00000430684	9606.ENSP00000354394	0	0	0	0	0.076	0.096	0	0.520	0.564
IKBKB	MTOR	9606.ENSP00000430684	9606.ENSP00000354558	0	0	0	0	0.060	0.526	0	0.523	0.769
IKBKB	PARP1	9606.ENSP00000430684	9606.ENSP00000355759	0	0	0	0	0.056	0.380	0	0.454	0.653
IKBKB	PTGS2	9606.ENSP00000430684	9606.ENSP00000356438	0	0	0	0	0.098	0	0	0.591	0.615
IKBKB	MCL1	9606.ENSP00000430684	9606.ENSP00000358022	0	0	0	0	0.094	0	0	0.403	0.436
IKBKB	XIAP	9606.ENSP00000430684	9606.ENSP00000360242	0	0	0	0	0.095	0.092	0.500	0.697	0.858
IKBKB	PTPN1	9606.ENSP00000430684	9606.ENSP00000360683	0	0	0	0	0.105	0.097	0	0.379	0.455
IKBKB	MMP9	9606.ENSP00000430684	9606.ENSP00000361405	0	0	0	0	0.105	0	0	0.522	0.554
IKBKB	SRC	9606.ENSP00000430684	9606.ENSP00000362680	0	0	0	0.565	0.055	0.735	0	0.700	0.918
IKBKB	TLR4	9606.ENSP00000430684	9606.ENSP00000363089	0	0	0	0	0.092	0.100	0.500	0.791	0.903
IKBKB	MAPK8	9606.ENSP00000430684	9606.ENSP00000378974	0	0	0	0.581	0.073	0.088	0	0.570	0.605
IKBKB	RELA	9606.ENSP00000430684	9606.ENSP00000384273	0	0	0	0	0.067	0.877	0.900	0.957	0.999
IKBKB	PPARA	9606.ENSP00000430684	9606.ENSP00000385523	0	0	0	0	0.067	0.071	0	0.372	0.409
IKBKB	MAPK9	9606.ENSP00000430684	9606.ENSP00000394560	0	0	0	0.582	0.069	0.088	0	0.507	0.545
IKBKB	TNF	9606.ENSP00000430684	9606.ENSP00000398698	0	0	0	0	0.089	0.994	0.500	0.934	0.999
IKBKB	PTPRC	9606.ENSP00000430684	9606.ENSP00000411355	0	0	0	0	0.111	0.097	0	0.367	0.448
IKBKB	PIK3CG	9606.ENSP00000430684	9606.ENSP00000419260	0	0	0	0	0.049	0.069	0	0.476	0.495
IKBKB	LYN	9606.ENSP00000430684	9606.ENSP00000428924	0	0	0	0.565	0.062	0	0	0.454	0.466
IKBKB	JAK1	9606.ENSP00000430684	9606.ENSP00000499900	0	0	0	0.558	0.122	0	0	0.475	0.519
IKBKB	TYK2	9606.ENSP00000430684	9606.ENSP00000431885	0	0	0	0.565	0.479	0	0	0.164	0.545
IKBKB	PTPN11	9606.ENSP00000430684	9606.ENSP00000489597	0	0	0	0	0.075	0.097	0	0.601	0.638
IKBKB	PRKCB	9606.ENSP00000430684	9606.ENSP00000496129	0	0	0	0.568	0.099	0.599	0	0.183	0.680
IKBKB	TGFBR1	9606.ENSP00000430684	9606.ENSP00000447297	0	0	0	0.562	0.114	0	0	0.680	0.704
IKBKB	IRAK4	9606.ENSP00000430684	9606.ENSP00000479889	0	0	0.132	0.582	0.067	0	0.900	0.294	0.935
IMPDH2	TYMS	9606.ENSP00000321584	9606.ENSP00000315644	0	0	0	0	0.087	0	0	0.550	0.572
IMPDH2	PARP1	9606.ENSP00000321584	9606.ENSP00000355759	0	0	0	0	0.173	0.190	0	0.190	0.410
IMPDH2	TOP2A	9606.ENSP00000321584	9606.ENSP00000411532	0.056	0	0	0	0.161	0.191	0	0.219	0.433
IMPDH2	PNP	9606.ENSP00000321584	9606.ENSP00000354532	0.075	0	0	0	0.090	0	0.309	0.625	0.753
INSR	SIRT1	9606.ENSP00000303830	9606.ENSP00000212015	0	0	0	0	0.042	0	0	0.467	0.468
INSR	MAPK1	9606.ENSP00000303830	9606.ENSP00000215832	0	0	0	0.574	0	0.342	0	0.492	0.652
INSR	NR3C1	9606.ENSP00000303830	9606.ENSP00000231509	0	0	0	0	0.042	0.071	0	0.552	0.567
INSR	LIPE	9606.ENSP00000303830	9606.ENSP00000244289	0	0	0	0	0	0	0	0.410	0.410
INSR	LGALS3	9606.ENSP00000303830	9606.ENSP00000254301	0	0	0	0	0	0	0	0.419	0.418
INSR	MDM2	9606.ENSP00000303830	9606.ENSP00000258149	0	0	0	0	0.060	0.050	0	0.507	0.521
INSR	PRKCG	9606.ENSP00000303830	9606.ENSP00000263431	0	0	0	0.557	0	0.050	0	0.405	0.410
INSR	PIK3CA	9606.ENSP00000303830	9606.ENSP00000263967	0	0	0	0	0	0.098	0.900	0.462	0.947
INSR	SRD5A1	9606.ENSP00000303830	9606.ENSP00000274192	0	0	0	0	0	0.051	0	0.410	0.417
INSR	PPARG	9606.ENSP00000303830	9606.ENSP00000287820	0	0	0	0	0.071	0.071	0	0.525	0.555
INSR	PIK3CG	9606.ENSP00000303830	9606.ENSP00000419260	0	0	0	0	0	0.098	0	0.372	0.409
INSR	PDPK1	9606.ENSP00000303830	9606.ENSP00000344220	0	0	0	0.561	0.042	0.104	0	0.369	0.411
INSR	PARP1	9606.ENSP00000303830	9606.ENSP00000355759	0	0	0	0	0	0	0	0.425	0.425
INSR	LCK	9606.ENSP00000303830	9606.ENSP00000477713	0	0	0	0.733	0.048	0.045	0.400	0.089	0.436
INSR	PRKAA1	9606.ENSP00000303830	9606.ENSP00000346148	0	0	0	0.565	0.060	0.331	0	0.208	0.459
INSR	PTPN2	9606.ENSP00000303830	9606.ENSP00000311857	0	0	0	0	0.055	0.358	0	0.195	0.469
INSR	PPARA	9606.ENSP00000303830	9606.ENSP00000385523	0	0	0	0	0.156	0.071	0	0.442	0.524
INSR	MTOR	9606.ENSP00000303830	9606.ENSP00000354558	0	0	0	0	0	0.073	0	0.516	0.532
INSR	PRKCD	9606.ENSP00000303830	9606.ENSP00000331602	0	0	0	0.558	0.042	0.533	0	0.076	0.551
INSR	NR1H4	9606.ENSP00000303830	9606.ENSP00000447149	0	0	0	0	0	0.071	0	0.548	0.562
INSR	PTPN6	9606.ENSP00000303830	9606.ENSP00000391592	0	0	0	0	0.086	0.538	0	0.107	0.590
INSR	SRC	9606.ENSP00000303830	9606.ENSP00000362680	0	0	0	0.701	0.048	0.091	0.400	0.499	0.705
INSR	JAK2	9606.ENSP00000303830	9606.ENSP00000371067	0	0	0	0.569	0	0.518	0	0.597	0.797
INSR	PRKCB	9606.ENSP00000303830	9606.ENSP00000496129	0	0	0	0.556	0	0.050	0.900	0.143	0.911
INSR	PIK3CD	9606.ENSP00000303830	9606.ENSP00000366563	0	0	0	0	0	0.098	0.900	0.260	0.927
INSR	PRKCE	9606.ENSP00000303830	9606.ENSP00000306124	0	0	0	0.551	0	0.087	0.900	0.309	0.931
INSR	PIK3CB	9606.ENSP00000303830	9606.ENSP00000501150	0	0	0	0	0.042	0.098	0.900	0.432	0.944
INSR	PTPN11	9606.ENSP00000303830	9606.ENSP00000489597	0	0	0	0	0.064	0.757	0.900	0.238	0.980
INSR	PIK3R1	9606.ENSP00000303830	9606.ENSP00000428056	0	0	0	0	0.049	0.854	0.650	0.794	0.988
INSR	PTPN1	9606.ENSP00000303830	9606.ENSP00000360683	0	0	0	0	0.055	0.991	0.900	0.760	0.999
IRAK4	RIPK2	9606.ENSP00000479889	9606.ENSP00000220751	0	0	0.127	0.599	0.111	0	0	0.553	0.623
IRAK4	NFKB1	9606.ENSP00000479889	9606.ENSP00000226574	0	0	0	0	0.142	0.095	0	0.767	0.804
IRAK4	MAPK14	9606.ENSP00000479889	9606.ENSP00000229795	0	0	0.159	0.588	0.074	0.113	0	0.279	0.436
IRAK4	ZAP70	9606.ENSP00000479889	9606.ENSP00000264972	0	0	0.127	0.574	0.068	0	0	0.436	0.502
IRAK4	TLR9	9606.ENSP00000479889	9606.ENSP00000353874	0	0	0	0	0	0.100	0.500	0.882	0.942
IRAK4	STAT1	9606.ENSP00000479889	9606.ENSP00000354394	0	0	0	0	0.105	0.096	0	0.448	0.515
IRAK4	MAPKAPK2	9606.ENSP00000479889	9606.ENSP00000356070	0	0	0.295	0	0.047	0.047	0	0.227	0.439
IRAK4	TLR4	9606.ENSP00000479889	9606.ENSP00000363089	0	0	0	0	0.107	0.540	0.900	0.991	0.999
IRAK4	SYK	9606.ENSP00000479889	9606.ENSP00000364898	0	0	0.134	0.575	0.102	0	0	0.481	0.561
IRAK4	RELA	9606.ENSP00000479889	9606.ENSP00000384273	0	0	0	0	0.114	0.098	0	0.399	0.478
IRAK4	TNF	9606.ENSP00000479889	9606.ENSP00000398698	0	0	0	0	0.103	0.057	0	0.756	0.775
ITGA2B	MAPK1	9606.ENSP00000262407	9606.ENSP00000215832	0	0	0	0	0.068	0	0.500	0.119	0.553
ITGA2B	TUBB1	9606.ENSP00000262407	9606.ENSP00000217133	0	0	0	0	0.539	0	0	0.384	0.704
ITGA2B	PLAT	9606.ENSP00000262407	9606.ENSP00000220809	0	0	0	0	0.060	0	0	0.594	0.602
ITGA2B	SERPINE1	9606.ENSP00000262407	9606.ENSP00000223095	0	0	0	0	0.056	0	0	0.429	0.438
ITGA2B	MPO	9606.ENSP00000262407	9606.ENSP00000225275	0	0	0	0	0.109	0	0	0.570	0.600
ITGA2B	ITGAV	9606.ENSP00000262407	9606.ENSP00000261023	0	0	0	0.861	0	0	0.900	0.508	0.948
ITGA2B	MME	9606.ENSP00000262407	9606.ENSP00000418525	0	0	0	0	0	0	0	0.418	0.418
ITGA2B	PDPK1	9606.ENSP00000262407	9606.ENSP00000344220	0	0	0	0	0	0	0.400	0.073	0.420
ITGA2B	JAK2	9606.ENSP00000262407	9606.ENSP00000371067	0	0	0	0	0.103	0.058	0	0.372	0.423
ITGA2B	TLR4	9606.ENSP00000262407	9606.ENSP00000363089	0	0	0	0	0.087	0.050	0	0.407	0.441
ITGA2B	PIK3CB	9606.ENSP00000262407	9606.ENSP00000501150	0	0	0	0	0.056	0	0	0.433	0.442
ITGA2B	TNF	9606.ENSP00000262407	9606.ENSP00000398698	0	0	0	0	0.094	0	0	0.435	0.466
ITGA2B	PTPN1	9606.ENSP00000262407	9606.ENSP00000360683	0	0	0	0	0.052	0.074	0.400	0.122	0.475
ITGA2B	KAT2B	9606.ENSP00000262407	9606.ENSP00000263754	0	0	0	0	0	0	0.500	0	0.499
ITGA2B	VCAM1	9606.ENSP00000262407	9606.ENSP00000294728	0	0	0	0	0.055	0.071	0	0.480	0.504
ITGA2B	LYN	9606.ENSP00000262407	9606.ENSP00000428924	0	0	0	0	0.064	0.071	0.360	0.216	0.506
ITGA2B	SELE	9606.ENSP00000262407	9606.ENSP00000331736	0	0	0	0	0	0	0	0.526	0.526
ITGA2B	KDR	9606.ENSP00000262407	9606.ENSP00000263923	0	0	0	0	0.067	0	0	0.517	0.530
ITGA2B	MAP2K2	9606.ENSP00000262407	9606.ENSP00000262948	0	0	0	0	0.072	0.063	0.500	0.052	0.533
ITGA2B	RAF1	9606.ENSP00000262407	9606.ENSP00000401888	0	0	0	0	0.085	0.065	0.500	0.071	0.549
ITGA2B	MAP2K1	9606.ENSP00000262407	9606.ENSP00000302486	0	0	0	0	0.053	0.063	0.500	0.135	0.564
ITGA2B	PTGS1	9606.ENSP00000262407	9606.ENSP00000354612	0	0	0	0	0.229	0	0	0.474	0.577
ITGA2B	ITGA4	9606.ENSP00000262407	9606.ENSP00000380227	0	0	0	0.639	0	0	0.540	0.163	0.598
ITGA2B	LCK	9606.ENSP00000262407	9606.ENSP00000477713	0	0	0	0	0.062	0.071	0	0.581	0.603
ITGA2B	ITGAL	9606.ENSP00000262407	9606.ENSP00000349252	0	0	0	0.571	0.078	0	0.540	0.202	0.632
ITGA2B	PLG	9606.ENSP00000262407	9606.ENSP00000308938	0	0	0	0	0	0	0	0.662	0.662
ITGA2B	P2RY1	9606.ENSP00000262407	9606.ENSP00000304767	0	0	0	0	0.049	0	0	0.670	0.672
ITGA2B	SYK	9606.ENSP00000262407	9606.ENSP00000364898	0	0	0	0	0.059	0.058	0.500	0.413	0.705
ITGA2B	PTPRC	9606.ENSP00000262407	9606.ENSP00000411355	0	0	0	0	0.059	0.074	0	0.720	0.734
ITGA2B	ITGB5	9606.ENSP00000262407	9606.ENSP00000296181	0	0	0	0	0.121	0.135	0.540	0.348	0.741
ITGA2B	P2RY12	9606.ENSP00000262407	9606.ENSP00000307259	0	0	0	0	0.058	0	0	0.774	0.778
ITGA2B	MPL	9606.ENSP00000262407	9606.ENSP00000361548	0	0	0	0	0.613	0	0	0.704	0.880
ITGA2B	PTK2	9606.ENSP00000262407	9606.ENSP00000341189	0	0	0	0	0.083	0	0.900	0.210	0.921
ITGA2B	SRC	9606.ENSP00000262407	9606.ENSP00000362680	0	0	0	0	0.131	0.071	0.900	0.555	0.959
ITGA2B	ITGB1	9606.ENSP00000262407	9606.ENSP00000379350	0	0	0	0	0.086	0.135	0.800	0.787	0.961
ITGA2B	ITGB3	9606.ENSP00000262407	9606.ENSP00000452786	0	0	0	0	0.618	0.991	0.900	0.999	0.999
ITGA4	NFKB1	9606.ENSP00000380227	9606.ENSP00000226574	0	0	0	0	0.129	0.071	0	0.516	0.574
ITGA4	ITGAV	9606.ENSP00000380227	9606.ENSP00000261023	0	0	0.097	0.664	0.044	0.226	0.900	0.496	0.960
ITGA4	ZAP70	9606.ENSP00000380227	9606.ENSP00000264972	0	0	0	0	0.163	0.058	0	0.508	0.579
ITGA4	VCAM1	9606.ENSP00000380227	9606.ENSP00000294728	0	0	0	0	0.098	0.102	0.900	0.997	0.999
ITGA4	ITGB5	9606.ENSP00000380227	9606.ENSP00000296181	0	0	0	0	0.065	0.135	0.900	0.643	0.967
ITGA4	SELE	9606.ENSP00000380227	9606.ENSP00000331736	0	0	0	0	0.070	0	0	0.717	0.725
ITGA4	PTK2	9606.ENSP00000380227	9606.ENSP00000341189	0	0	0	0	0.055	0.292	0.900	0.286	0.945
ITGA4	ITGAL	9606.ENSP00000380227	9606.ENSP00000349252	0	0	0	0.601	0.215	0	0.900	0.575	0.963
ITGA4	MMP9	9606.ENSP00000380227	9606.ENSP00000361405	0	0	0	0	0.055	0	0	0.420	0.428
ITGA4	SRC	9606.ENSP00000380227	9606.ENSP00000362680	0	0	0	0	0.068	0.070	0.900	0.536	0.954
ITGA4	TLR4	9606.ENSP00000380227	9606.ENSP00000363089	0	0	0	0	0.134	0.050	0	0.375	0.441
ITGA4	ITGB1	9606.ENSP00000380227	9606.ENSP00000379350	0	0	0	0	0.084	0.749	0.900	0.998	0.999
ITGA4	MME	9606.ENSP00000380227	9606.ENSP00000418525	0	0	0	0	0.043	0	0	0.400	0.401
ITGA4	LCK	9606.ENSP00000380227	9606.ENSP00000477713	0	0	0	0	0.153	0.070	0	0.309	0.408
ITGA4	NTRK1	9606.ENSP00000380227	9606.ENSP00000431418	0	0	0	0	0	0.058	0	0.414	0.424
ITGA4	LYN	9606.ENSP00000380227	9606.ENSP00000428924	0	0	0	0	0.085	0.313	0.360	0.243	0.655
ITGA4	TNF	9606.ENSP00000380227	9606.ENSP00000398698	0	0	0	0	0.106	0	0	0.736	0.754
ITGA4	PTPRC	9606.ENSP00000380227	9606.ENSP00000411355	0	0	0	0	0.304	0.074	0	0.665	0.765
ITGA4	ITGB3	9606.ENSP00000380227	9606.ENSP00000452786	0	0	0	0	0.104	0.301	0.900	0.851	0.989
ITGAL	MIF	9606.ENSP00000349252	9606.ENSP00000215754	0	0	0	0	0.042	0	0	0.450	0.450
ITGAL	MPO	9606.ENSP00000349252	9606.ENSP00000225275	0	0	0	0	0.084	0	0	0.417	0.443
ITGAL	ITGAV	9606.ENSP00000349252	9606.ENSP00000261023	0	0	0	0.564	0.046	0	0.900	0.218	0.918
ITGAL	ZAP70	9606.ENSP00000349252	9606.ENSP00000264972	0	0	0	0	0.314	0.074	0	0.571	0.703
ITGAL	VCAM1	9606.ENSP00000349252	9606.ENSP00000294728	0	0	0	0	0.093	0.071	0	0.992	0.992
ITGAL	ITGB5	9606.ENSP00000349252	9606.ENSP00000296181	0	0	0	0	0.062	0.114	0.900	0.323	0.936
ITGAL	SELE	9606.ENSP00000349252	9606.ENSP00000331736	0	0	0	0	0.054	0	0	0.856	0.858
ITGAL	PTK2	9606.ENSP00000349252	9606.ENSP00000341189	0	0	0	0	0.042	0	0.650	0.130	0.683
ITGAL	SYK	9606.ENSP00000349252	9606.ENSP00000364898	0	0	0	0	0.167	0.058	0	0.319	0.419
ITGAL	TLR4	9606.ENSP00000349252	9606.ENSP00000363089	0	0	0	0	0.079	0.050	0	0.393	0.423
ITGAL	ITK	9606.ENSP00000349252	9606.ENSP00000398655	0	0	0	0	0.301	0.058	0	0.217	0.439
ITGAL	PAK4	9606.ENSP00000349252	9606.ENSP00000469413	0	0	0	0	0.042	0	0	0.451	0.452
ITGAL	LYN	9606.ENSP00000349252	9606.ENSP00000428924	0	0	0	0	0.127	0.058	0.360	0.235	0.543
ITGAL	LCK	9606.ENSP00000349252	9606.ENSP00000477713	0	0	0	0	0.268	0.058	0	0.604	0.703
ITGAL	TNF	9606.ENSP00000349252	9606.ENSP00000398698	0	0	0.204	0	0.153	0	0	0.605	0.710
ITGAL	SRC	9606.ENSP00000349252	9606.ENSP00000362680	0	0	0	0	0.088	0.058	0.650	0.265	0.749
ITGAL	PTPRC	9606.ENSP00000349252	9606.ENSP00000411355	0	0	0	0	0.553	0.316	0	0.793	0.931
ITGAL	ITGB3	9606.ENSP00000349252	9606.ENSP00000452786	0	0	0	0	0.091	0.114	0.900	0.503	0.954
ITGAL	ITGB1	9606.ENSP00000349252	9606.ENSP00000379350	0	0	0	0	0.068	0.114	0.900	0.840	0.985
ITGAV	MAPK1	9606.ENSP00000261023	9606.ENSP00000215832	0	0	0	0	0.113	0.292	0	0.489	0.651
ITGAV	MMP2	9606.ENSP00000261023	9606.ENSP00000219070	0	0	0	0	0.094	0.510	0	0.660	0.835
ITGAV	SERPINE1	9606.ENSP00000261023	9606.ENSP00000223095	0	0	0	0	0.125	0	0	0.354	0.411
ITGAV	NFKB1	9606.ENSP00000261023	9606.ENSP00000226574	0	0	0	0	0.049	0.071	0	0.416	0.438
ITGAV	PDGFRA	9606.ENSP00000261023	9606.ENSP00000257290	0	0	0	0	0.083	0	0	0.510	0.532
ITGAV	TGFBR1	9606.ENSP00000261023	9606.ENSP00000447297	0	0	0	0	0.118	0.066	0	0.330	0.400
ITGAV	MAOA	9606.ENSP00000261023	9606.ENSP00000340684	0	0	0	0	0.076	0	0	0.379	0.402
ITGAV	PIK3R1	9606.ENSP00000261023	9606.ENSP00000428056	0	0	0	0	0.108	0	0	0.373	0.417
ITGAV	TNF	9606.ENSP00000261023	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.413	0.426
ITGAV	PDGFRB	9606.ENSP00000261023	9606.ENSP00000261799	0	0	0	0	0.085	0	0	0.405	0.432
ITGAV	STAT1	9606.ENSP00000261023	9606.ENSP00000354394	0	0	0	0	0.066	0.292	0	0.212	0.433
ITGAV	PTPN1	9606.ENSP00000261023	9606.ENSP00000360683	0	0	0	0	0.059	0.074	0	0.413	0.444
ITGAV	MET	9606.ENSP00000261023	9606.ENSP00000317272	0	0	0	0	0.095	0.314	0	0.228	0.479
ITGAV	MMP9	9606.ENSP00000261023	9606.ENSP00000361405	0	0	0	0	0.075	0	0	0.475	0.494
ITGAV	LYN	9606.ENSP00000261023	9606.ENSP00000428924	0	0	0	0	0.069	0.095	0.360	0.178	0.498
ITGAV	PTPRC	9606.ENSP00000261023	9606.ENSP00000411355	0	0	0	0	0.062	0.074	0	0.544	0.569
ITGAV	SELE	9606.ENSP00000261023	9606.ENSP00000331736	0	0	0	0	0.044	0	0	0.595	0.596
ITGAV	ROCK1	9606.ENSP00000261023	9606.ENSP00000382697	0	0	0	0	0.080	0.058	0.500	0.224	0.619
ITGAV	ROCK2	9606.ENSP00000261023	9606.ENSP00000317985	0	0	0	0	0.127	0.058	0.500	0.233	0.642
ITGAV	KDR	9606.ENSP00000261023	9606.ENSP00000263923	0	0	0	0	0.085	0	0.500	0.408	0.705
ITGAV	VCAM1	9606.ENSP00000261023	9606.ENSP00000294728	0	0	0	0	0.094	0.071	0	0.690	0.716
ITGAV	SRC	9606.ENSP00000261023	9606.ENSP00000362680	0	0	0	0	0.059	0.071	0.900	0.456	0.946
ITGAV	PTK2	9606.ENSP00000261023	9606.ENSP00000341189	0	0	0	0	0.084	0.701	0.900	0.484	0.984
ITGAV	ITGB3	9606.ENSP00000261023	9606.ENSP00000452786	0	0	0	0	0.062	0.989	0.900	0.999	0.999
ITGAV	ITGB1	9606.ENSP00000261023	9606.ENSP00000379350	0	0	0	0	0.197	0.742	0.900	0.994	0.999
ITGAV	ITGB5	9606.ENSP00000261023	9606.ENSP00000296181	0	0	0	0	0.137	0.558	0.900	0.989	0.999
ITGB1	MMP2	9606.ENSP00000379350	9606.ENSP00000219070	0	0	0	0	0.115	0.297	0	0.637	0.755
ITGB1	SERPINE1	9606.ENSP00000379350	9606.ENSP00000223095	0	0	0	0	0.176	0	0	0.335	0.429
ITGB1	NFKB1	9606.ENSP00000379350	9606.ENSP00000226574	0	0	0	0	0.056	0	0	0.541	0.549
ITGB1	NR3C1	9606.ENSP00000379350	9606.ENSP00000231509	0	0	0	0	0.052	0.070	0	0.399	0.424
ITGB1	LGALS3	9606.ENSP00000379350	9606.ENSP00000254301	0	0	0	0	0.084	0.292	0	0.902	0.931
ITGB1	PDGFRA	9606.ENSP00000379350	9606.ENSP00000257290	0	0	0	0	0.063	0.063	0	0.539	0.560
ITGB1	PDGFRB	9606.ENSP00000379350	9606.ENSP00000261799	0	0	0	0	0.058	0.063	0	0.724	0.735
ITGB1	KCNH2	9606.ENSP00000379350	9606.ENSP00000262186	0	0	0	0	0	0	0	0.421	0.420
ITGB1	PRKCG	9606.ENSP00000379350	9606.ENSP00000263431	0	0	0	0	0.055	0.045	0.650	0.145	0.693
ITGB1	KDR	9606.ENSP00000379350	9606.ENSP00000263923	0	0	0	0	0.055	0.521	0	0.765	0.884
ITGB1	PIK3CA	9606.ENSP00000379350	9606.ENSP00000263967	0	0	0	0	0.124	0	0.900	0.509	0.953
ITGB1	PPARG	9606.ENSP00000379350	9606.ENSP00000287820	0	0	0	0	0.076	0.070	0	0.452	0.488
ITGB1	VCAM1	9606.ENSP00000379350	9606.ENSP00000294728	0	0	0	0	0.062	0.316	0.900	0.996	0.999
ITGB1	ITGB5	9606.ENSP00000379350	9606.ENSP00000296181	0	0	0.082	0.905	0.103	0	0.900	0.581	0.960
ITGB1	MMP3	9606.ENSP00000379350	9606.ENSP00000299855	0	0	0	0	0.106	0.049	0	0.395	0.441
ITGB1	PRKACA	9606.ENSP00000379350	9606.ENSP00000309591	0	0	0	0	0.042	0	0.900	0.182	0.914
ITGB1	MET	9606.ENSP00000379350	9606.ENSP00000317272	0	0	0	0	0.135	0.275	0.500	0.489	0.818
ITGB1	ROCK2	9606.ENSP00000379350	9606.ENSP00000317985	0	0	0	0	0.085	0.052	0	0.524	0.552
ITGB1	MMP1	9606.ENSP00000379350	9606.ENSP00000322788	0	0	0	0	0.099	0.049	0	0.356	0.400
ITGB1	SELE	9606.ENSP00000379350	9606.ENSP00000331736	0	0	0	0	0.089	0	0	0.678	0.694
ITGB1	PTK2	9606.ENSP00000379350	9606.ENSP00000341189	0	0	0	0	0.130	0.644	0.900	0.928	0.997
ITGB1	STAT1	9606.ENSP00000379350	9606.ENSP00000354394	0	0	0	0	0.078	0	0.500	0.276	0.637
ITGB1	PTPN1	9606.ENSP00000379350	9606.ENSP00000360683	0	0	0	0	0.062	0.363	0	0.169	0.461
ITGB1	MMP9	9606.ENSP00000379350	9606.ENSP00000361405	0	0	0	0	0.067	0	0	0.665	0.674
ITGB1	PLAU	9606.ENSP00000379350	9606.ENSP00000361850	0	0	0	0	0.140	0	0	0.349	0.416
ITGB1	SRC	9606.ENSP00000379350	9606.ENSP00000362680	0	0	0	0	0.074	0.052	0.900	0.868	0.986
ITGB1	TLR4	9606.ENSP00000379350	9606.ENSP00000363089	0	0	0	0	0.124	0.057	0	0.584	0.627
ITGB1	SYK	9606.ENSP00000379350	9606.ENSP00000364898	0	0	0	0	0.086	0.052	0	0.537	0.564
ITGB1	PIK3CD	9606.ENSP00000379350	9606.ENSP00000366563	0	0	0	0	0.109	0	0.900	0.129	0.915
ITGB1	TUBA1A	9606.ENSP00000379350	9606.ENSP00000439020	0	0	0	0	0.062	0.322	0	0.141	0.407
ITGB1	PTPN11	9606.ENSP00000379350	9606.ENSP00000489597	0	0	0	0	0.179	0.091	0	0.299	0.431
ITGB1	TGFBR1	9606.ENSP00000379350	9606.ENSP00000447297	0	0	0	0	0.049	0.071	0	0.412	0.435
ITGB1	LCK	9606.ENSP00000379350	9606.ENSP00000477713	0	0	0	0	0.055	0.091	0	0.450	0.486
ITGB1	PAK4	9606.ENSP00000379350	9606.ENSP00000469413	0	0	0	0	0.053	0.303	0.400	0.112	0.601
ITGB1	MME	9606.ENSP00000379350	9606.ENSP00000418525	0	0	0	0	0	0	0	0.682	0.682
ITGB1	PIK3CG	9606.ENSP00000379350	9606.ENSP00000419260	0	0	0	0	0.090	0	0	0.674	0.690
ITGB1	TNF	9606.ENSP00000379350	9606.ENSP00000398698	0	0	0	0	0.067	0	0	0.710	0.718
ITGB1	PRKCB	9606.ENSP00000379350	9606.ENSP00000496129	0	0	0	0	0.055	0.045	0.650	0.219	0.720
